uid,datetime,type,value
678,2025-05-26 07:45:58,screen,on
678,2025-05-26 07:46:18,screen,off
678,2025-05-26 07:46:57,screen,on
670,2025-05-26 07:57:40,screen,off
670,2025-05-26 07:58:04,screen,on
670,2025-05-26 07:59:00,screen,off
681,2025-05-26 08:00:01,screen,on
687,2025-05-26 08:00:21,screen,off
681,2025-05-26 08:00:22,screen,off
681,2025-05-26 08:00:39,screen,on
670,2025-05-26 08:00:50,screen,on
670,2025-05-26 08:01:13,screen,off
687,2025-05-26 08:01:15,screen,on
670,2025-05-26 08:01:33,screen,on
678,2025-05-26 08:01:43,screen,off
686,2025-05-26 08:05:07,screen,on
678,2025-05-26 08:05:47,screen,on
678,2025-05-26 08:07:06,screen,off
687,2025-05-26 08:10:55,screen,off
687,2025-05-26 08:11:33,screen,on
686,2025-05-26 08:15:10,screen,off
678,2025-05-26 08:15:34,screen,on
671,2025-05-26 08:16:04,screen,on
681,2025-05-26 08:18:44,screen,off
681,2025-05-26 08:18:45,screen,on
681,2025-05-26 08:18:45,screen,off
687,2025-05-26 08:19:36,screen,off
687,2025-05-26 08:19:43,screen,on
687,2025-05-26 08:19:52,screen,off
668,2025-05-26 08:20:01,screen,on
668,2025-05-26 08:20:12,screen,off
687,2025-05-26 08:20:58,screen,on
687,2025-05-26 08:21:01,screen,off
678,2025-05-26 08:21:09,screen,off
678,2025-05-26 08:21:10,screen,on
668,2025-05-26 08:21:16,screen,on
668,2025-05-26 08:21:19,screen,off
678,2025-05-26 08:22:08,screen,off
670,2025-05-26 08:22:45,screen,off
670,2025-05-26 08:23:45,screen,on
670,2025-05-26 08:23:48,screen,off
670,2025-05-26 08:23:59,screen,on
670,2025-05-26 08:24:00,screen,off
670,2025-05-26 08:24:28,screen,on
670,2025-05-26 08:24:52,screen,off
687,2025-05-26 08:25:21,screen,on
670,2025-05-26 08:25:51,screen,on
670,2025-05-26 08:25:53,screen,off
670,2025-05-26 08:26:08,screen,on
687,2025-05-26 08:26:25,screen,off
687,2025-05-26 08:26:25,screen,on
687,2025-05-26 08:26:27,screen,off
668,2025-05-26 08:26:34,screen,on
668,2025-05-26 08:26:36,screen,off
687,2025-05-26 08:27:07,screen,on
687,2025-05-26 08:27:09,screen,off
668,2025-05-26 08:28:01,screen,on
687,2025-05-26 08:28:11,screen,on
687,2025-05-26 08:28:13,screen,off
687,2025-05-26 08:28:32,screen,on
687,2025-05-26 08:28:34,screen,off
670,2025-05-26 08:31:15,screen,off
670,2025-05-26 08:31:15,screen,on
686,2025-05-26 08:31:22,screen,on
670,2025-05-26 08:31:55,screen,off
687,2025-05-26 08:32:22,screen,on
687,2025-05-26 08:32:38,screen,off
678,2025-05-26 08:33:10,screen,on
668,2025-05-26 08:33:23,screen,off
670,2025-05-26 08:33:58,screen,on
670,2025-05-26 08:34:11,screen,off
670,2025-05-26 08:35:03,screen,on
687,2025-05-26 08:35:22,screen,on
687,2025-05-26 08:35:25,screen,off
670,2025-05-26 08:35:52,screen,off
668,2025-05-26 08:35:59,screen,on
668,2025-05-26 08:36:02,screen,off
668,2025-05-26 08:36:04,screen,on
681,2025-05-26 08:39:10,screen,on
670,2025-05-26 08:40:33,screen,on
670,2025-05-26 08:43:07,screen,off
670,2025-05-26 08:43:44,screen,on
678,2025-05-26 08:46:13,screen,off
670,2025-05-26 08:47:26,screen,off
670,2025-05-26 08:47:51,screen,on
670,2025-05-26 08:48:25,screen,off
670,2025-05-26 08:48:26,screen,on
670,2025-05-26 08:50:22,screen,off
687,2025-05-26 08:51:12,screen,on
668,2025-05-26 08:51:26,screen,off
678,2025-05-26 08:51:55,screen,on
670,2025-05-26 08:52:23,screen,on
668,2025-05-26 08:52:41,screen,on
670,2025-05-26 08:54:38,screen,off
670,2025-05-26 08:55:08,screen,on
670,2025-05-26 08:55:37,screen,off
687,2025-05-26 09:00:53,screen,off
670,2025-05-26 09:01:35,screen,on
678,2025-05-26 09:03:05,screen,off
678,2025-05-26 09:03:18,screen,on
670,2025-05-26 09:04:34,screen,off
678,2025-05-26 09:04:45,screen,off
670,2025-05-26 09:04:45,screen,on
678,2025-05-26 09:05:49,screen,on
678,2025-05-26 09:06:18,screen,off
670,2025-05-26 09:07:39,screen,off
678,2025-05-26 09:07:46,screen,on
678,2025-05-26 09:08:02,screen,off
687,2025-05-26 09:09:36,screen,on
687,2025-05-26 09:09:46,screen,off
687,2025-05-26 09:10:29,screen,on
681,2025-05-26 09:10:49,screen,off
670,2025-05-26 09:14:33,screen,on
670,2025-05-26 09:14:37,screen,off
670,2025-05-26 09:14:38,screen,on
670,2025-05-26 09:14:52,screen,off
681,2025-05-26 09:15:43,screen,on
681,2025-05-26 09:15:52,screen,off
678,2025-05-26 09:16:15,screen,on
678,2025-05-26 09:16:26,screen,off
681,2025-05-26 09:17:00,screen,on
681,2025-05-26 09:17:02,screen,off
681,2025-05-26 09:17:06,screen,on
678,2025-05-26 09:19:34,screen,on
678,2025-05-26 09:19:38,screen,off
681,2025-05-26 09:19:49,screen,off
681,2025-05-26 09:20:07,screen,on
678,2025-05-26 09:22:15,screen,on
678,2025-05-26 09:22:20,screen,off
681,2025-05-26 09:23:03,screen,off
668,2025-05-26 09:24:40,screen,off
668,2025-05-26 09:24:48,screen,on
668,2025-05-26 09:24:55,screen,off
681,2025-05-26 09:26:32,screen,on
681,2025-05-26 09:26:57,screen,off
678,2025-05-26 09:27:33,screen,on
678,2025-05-26 09:29:24,screen,off
681,2025-05-26 09:30:02,screen,off
687,2025-05-26 09:30:39,screen,off
687,2025-05-26 09:30:55,screen,on
687,2025-05-26 09:30:59,screen,off
687,2025-05-26 09:31:02,screen,on
678,2025-05-26 09:31:26,screen,on
681,2025-05-26 09:31:47,screen,on
681,2025-05-26 09:31:49,screen,off
678,2025-05-26 09:33:58,screen,off
681,2025-05-26 09:34:00,screen,off
681,2025-05-26 09:34:54,screen,on
681,2025-05-26 09:35:01,screen,off
668,2025-05-26 09:35:04,screen,on
668,2025-05-26 09:35:06,screen,off
687,2025-05-26 09:36:22,screen,off
687,2025-05-26 09:36:56,screen,on
678,2025-05-26 09:37:21,screen,on
678,2025-05-26 09:37:26,screen,off
687,2025-05-26 09:37:33,screen,off
678,2025-05-26 09:37:37,screen,on
678,2025-05-26 09:37:56,screen,off
678,2025-05-26 09:37:59,screen,on
678,2025-05-26 09:38:05,screen,off
678,2025-05-26 09:38:12,screen,on
668,2025-05-26 09:38:21,screen,on
668,2025-05-26 09:38:22,screen,off
678,2025-05-26 09:38:27,screen,off
678,2025-05-26 09:39:05,screen,on
681,2025-05-26 09:39:06,screen,on
678,2025-05-26 09:39:12,screen,off
687,2025-05-26 09:39:23,screen,off
687,2025-05-26 09:39:23,screen,on
687,2025-05-26 09:39:48,screen,off
678,2025-05-26 09:40:48,screen,on
668,2025-05-26 09:43:24,screen,on
668,2025-05-26 09:43:25,screen,off
687,2025-05-26 09:44:44,screen,on
687,2025-05-26 09:44:56,screen,off
687,2025-05-26 09:46:57,screen,on
687,2025-05-26 09:47:01,screen,off
668,2025-05-26 09:47:05,screen,on
687,2025-05-26 09:47:09,screen,on
668,2025-05-26 09:47:11,screen,off
687,2025-05-26 09:47:18,screen,off
668,2025-05-26 09:48:54,screen,on
668,2025-05-26 09:49:05,screen,off
671,2025-05-26 09:49:55,screen,off
678,2025-05-26 09:50:05,screen,off
678,2025-05-26 09:50:07,screen,on
687,2025-05-26 09:51:03,screen,on
668,2025-05-26 09:51:10,screen,on
687,2025-05-26 09:51:37,screen,off
678,2025-05-26 09:52:23,screen,off
687,2025-05-26 09:53:04,screen,on
671,2025-05-26 09:53:05,screen,on
671,2025-05-26 09:53:45,screen,off
687,2025-05-26 09:53:49,screen,off
687,2025-05-26 09:53:49,screen,on
678,2025-05-26 09:55:56,screen,on
687,2025-05-26 09:58:12,screen,off
687,2025-05-26 09:59:42,screen,on
687,2025-05-26 10:00:27,screen,off
671,2025-05-26 10:00:41,screen,on
668,2025-05-26 10:00:53,screen,off
668,2025-05-26 10:00:54,screen,on
671,2025-05-26 10:00:59,screen,off
668,2025-05-26 10:01:03,screen,off
687,2025-05-26 10:02:17,screen,on
687,2025-05-26 10:02:24,screen,off
678,2025-05-26 10:05:26,screen,off
668,2025-05-26 10:05:48,screen,off
668,2025-05-26 10:05:51,screen,on
676,2025-05-26 10:06:06,screen,on
678,2025-05-26 10:06:31,screen,on
671,2025-05-26 10:08:20,screen,on
671,2025-05-26 10:08:36,screen,off
678,2025-05-26 10:08:40,screen,off
678,2025-05-26 10:09:05,screen,on
678,2025-05-26 10:09:39,screen,off
668,2025-05-26 10:09:42,screen,off
678,2025-05-26 10:09:43,screen,on
678,2025-05-26 10:10:19,screen,off
678,2025-05-26 10:10:21,screen,on
668,2025-05-26 10:10:37,screen,on
678,2025-05-26 10:10:53,screen,off
668,2025-05-26 10:11:10,screen,off
668,2025-05-26 10:11:52,screen,on
668,2025-05-26 10:12:00,screen,off
678,2025-05-26 10:12:19,screen,on
678,2025-05-26 10:12:58,screen,off
671,2025-05-26 10:13:19,screen,on
671,2025-05-26 10:13:29,screen,off
678,2025-05-26 10:13:33,screen,on
676,2025-05-26 10:14:07,screen,off
678,2025-05-26 10:14:29,screen,off
671,2025-05-26 10:14:36,screen,on
678,2025-05-26 10:14:50,screen,on
671,2025-05-26 10:14:50,screen,off
678,2025-05-26 10:14:55,screen,off
676,2025-05-26 10:15:59,screen,on
678,2025-05-26 10:16:41,screen,on
678,2025-05-26 10:16:46,screen,off
678,2025-05-26 10:17:30,screen,on
668,2025-05-26 10:17:36,screen,on
678,2025-05-26 10:18:06,screen,off
681,2025-05-26 10:19:46,screen,off
678,2025-05-26 10:21:24,screen,on
678,2025-05-26 10:21:27,screen,off
668,2025-05-26 10:22:11,screen,off
668,2025-05-26 10:22:41,screen,on
668,2025-05-26 10:22:49,screen,off
668,2025-05-26 10:23:04,screen,on
668,2025-05-26 10:25:38,screen,off
668,2025-05-26 10:25:46,screen,on
678,2025-05-26 10:26:32,screen,on
668,2025-05-26 10:26:33,screen,off
678,2025-05-26 10:26:37,screen,off
678,2025-05-26 10:27:38,screen,on
678,2025-05-26 10:27:57,screen,off
671,2025-05-26 10:29:33,screen,on
671,2025-05-26 10:29:50,screen,off
687,2025-05-26 10:31:34,screen,on
671,2025-05-26 10:31:54,screen,on
671,2025-05-26 10:33:02,screen,off
671,2025-05-26 10:33:22,screen,on
687,2025-05-26 10:34:50,screen,off
687,2025-05-26 10:36:21,screen,on
678,2025-05-26 10:36:50,screen,on
678,2025-05-26 10:36:58,screen,off
678,2025-05-26 10:38:06,screen,on
687,2025-05-26 10:38:59,screen,off
687,2025-05-26 10:39:09,screen,on
687,2025-05-26 10:40:40,screen,off
678,2025-05-26 10:40:46,screen,off
678,2025-05-26 10:41:01,screen,on
678,2025-05-26 10:41:03,screen,off
678,2025-05-26 10:41:04,screen,on
676,2025-05-26 10:41:08,screen,off
678,2025-05-26 10:41:11,screen,off
678,2025-05-26 10:41:14,screen,on
687,2025-05-26 10:41:22,screen,on
678,2025-05-26 10:41:44,screen,off
678,2025-05-26 10:41:44,screen,on
678,2025-05-26 10:42:45,screen,off
687,2025-05-26 10:43:23,screen,off
687,2025-05-26 10:44:59,screen,on
678,2025-05-26 10:45:11,screen,on
687,2025-05-26 10:45:14,screen,off
678,2025-05-26 10:46:30,screen,off
678,2025-05-26 10:46:47,screen,on
678,2025-05-26 10:46:59,screen,off
678,2025-05-26 10:46:59,screen,on
668,2025-05-26 10:47:35,screen,on
668,2025-05-26 10:47:44,screen,off
687,2025-05-26 10:49:24,screen,on
676,2025-05-26 10:50:04,screen,on
687,2025-05-26 10:50:18,screen,off
687,2025-05-26 10:50:38,screen,on
678,2025-05-26 10:51:07,screen,off
678,2025-05-26 10:51:49,screen,on
687,2025-05-26 10:51:51,screen,off
678,2025-05-26 10:52:52,screen,off
670,2025-05-26 10:52:52,screen,on
678,2025-05-26 10:52:53,screen,on
681,2025-05-26 10:52:54,screen,on
687,2025-05-26 10:52:56,screen,on
681,2025-05-26 10:52:56,screen,off
681,2025-05-26 10:52:57,screen,on
678,2025-05-26 10:53:23,screen,off
678,2025-05-26 10:53:24,screen,on
670,2025-05-26 10:53:36,screen,off
670,2025-05-26 10:53:46,screen,on
678,2025-05-26 10:53:54,screen,off
678,2025-05-26 10:53:55,screen,on
678,2025-05-26 10:54:25,screen,off
678,2025-05-26 10:54:26,screen,on
671,2025-05-26 10:54:37,screen,off
671,2025-05-26 10:54:53,screen,on
678,2025-05-26 10:54:56,screen,off
678,2025-05-26 10:54:57,screen,on
671,2025-05-26 10:55:25,screen,off
678,2025-05-26 10:55:27,screen,off
678,2025-05-26 10:55:28,screen,on
671,2025-05-26 10:55:34,screen,on
671,2025-05-26 10:55:42,screen,off
678,2025-05-26 10:55:58,screen,off
678,2025-05-26 10:55:59,screen,on
687,2025-05-26 10:56:29,screen,off
671,2025-05-26 10:56:54,screen,on
687,2025-05-26 10:57:02,screen,on
678,2025-05-26 10:57:20,screen,off
671,2025-05-26 10:58:07,screen,on
671,2025-05-26 10:58:18,screen,off
681,2025-05-26 10:58:28,screen,off
681,2025-05-26 10:58:48,screen,on
681,2025-05-26 10:58:53,screen,off
671,2025-05-26 10:58:56,screen,on
678,2025-05-26 10:59:03,screen,on
670,2025-05-26 10:59:15,screen,off
678,2025-05-26 10:59:31,screen,off
678,2025-05-26 11:00:01,screen,on
681,2025-05-26 11:00:18,screen,on
678,2025-05-26 11:00:20,screen,off
687,2025-05-26 11:01:47,screen,off
681,2025-05-26 11:02:03,screen,off
671,2025-05-26 11:03:03,screen,off
671,2025-05-26 11:03:17,screen,on
668,2025-05-26 11:04:02,screen,on
671,2025-05-26 11:04:33,screen,off
668,2025-05-26 11:05:42,screen,off
668,2025-05-26 11:06:54,screen,on
668,2025-05-26 11:07:00,screen,off
668,2025-05-26 11:07:04,screen,on
687,2025-05-26 11:07:10,screen,on
678,2025-05-26 11:07:11,screen,on
671,2025-05-26 11:07:22,screen,on
687,2025-05-26 11:07:28,screen,off
678,2025-05-26 11:07:51,screen,off
668,2025-05-26 11:08:09,screen,off
678,2025-05-26 11:08:17,screen,on
671,2025-05-26 11:08:37,screen,off
678,2025-05-26 11:09:19,screen,off
678,2025-05-26 11:11:10,screen,on
671,2025-05-26 11:11:19,screen,on
678,2025-05-26 11:11:23,screen,off
678,2025-05-26 11:11:36,screen,on
678,2025-05-26 11:11:43,screen,off
668,2025-05-26 11:11:57,screen,on
668,2025-05-26 11:12:56,screen,off
681,2025-05-26 11:13:22,screen,on
687,2025-05-26 11:13:23,screen,on
687,2025-05-26 11:13:49,screen,off
687,2025-05-26 11:14:04,screen,on
687,2025-05-26 11:14:08,screen,off
687,2025-05-26 11:14:08,screen,on
687,2025-05-26 11:14:10,screen,off
687,2025-05-26 11:15:20,screen,off
671,2025-05-26 11:15:44,screen,off
668,2025-05-26 11:15:47,screen,on
668,2025-05-26 11:18:20,screen,off
676,2025-05-26 11:18:26,screen,off
676,2025-05-26 11:18:46,screen,on
676,2025-05-26 11:18:49,screen,off
668,2025-05-26 11:19:12,screen,on
671,2025-05-26 11:19:33,screen,on
668,2025-05-26 11:20:26,screen,off
687,2025-05-26 11:21:04,screen,on
687,2025-05-26 11:21:09,screen,off
668,2025-05-26 11:21:30,screen,on
668,2025-05-26 11:23:02,screen,off
671,2025-05-26 11:24:36,screen,off
668,2025-05-26 11:25:09,screen,on
668,2025-05-26 11:25:31,screen,off
687,2025-05-26 11:25:41,screen,on
668,2025-05-26 11:26:20,screen,on
687,2025-05-26 11:26:33,screen,off
668,2025-05-26 11:26:35,screen,off
671,2025-05-26 11:27:06,screen,on
676,2025-05-26 11:28:09,screen,on
671,2025-05-26 11:29:24,screen,off
671,2025-05-26 11:29:27,screen,on
687,2025-05-26 11:29:50,screen,on
678,2025-05-26 11:30:07,screen,on
678,2025-05-26 11:30:13,screen,off
670,2025-05-26 11:30:35,screen,on
676,2025-05-26 11:30:39,screen,off
676,2025-05-26 11:31:49,screen,on
676,2025-05-26 11:32:32,screen,off
676,2025-05-26 11:33:31,screen,on
676,2025-05-26 11:33:37,screen,off
668,2025-05-26 11:34:18,screen,on
668,2025-05-26 11:34:38,screen,off
671,2025-05-26 11:35:10,screen,off
668,2025-05-26 11:35:41,screen,off
671,2025-05-26 11:35:52,screen,on
670,2025-05-26 11:36:09,screen,off
676,2025-05-26 11:36:38,screen,on
668,2025-05-26 11:37:33,screen,on
668,2025-05-26 11:39:34,screen,off
668,2025-05-26 11:42:18,screen,on
668,2025-05-26 11:42:19,screen,off
671,2025-05-26 11:43:45,screen,off
668,2025-05-26 11:44:03,screen,on
671,2025-05-26 11:44:04,screen,on
681,2025-05-26 11:45:16,screen,off
671,2025-05-26 11:45:30,screen,off
668,2025-05-26 11:49:02,screen,off
671,2025-05-26 11:50:09,screen,on
687,2025-05-26 11:51:32,screen,on
687,2025-05-26 11:51:44,screen,off
685,2025-05-26 11:52:19,screen,on
685,2025-05-26 11:52:25,screen,off
671,2025-05-26 11:52:41,screen,off
687,2025-05-26 11:53:09,screen,on
678,2025-05-26 11:53:53,screen,on
676,2025-05-26 11:54:17,screen,off
676,2025-05-26 11:54:37,screen,on
678,2025-05-26 11:56:15,screen,off
687,2025-05-26 11:57:58,screen,off
671,2025-05-26 11:58:05,screen,on
671,2025-05-26 11:58:44,screen,off
676,2025-05-26 11:58:49,screen,off
687,2025-05-26 11:59:38,screen,on
671,2025-05-26 11:59:55,screen,on
670,2025-05-26 12:00:13,screen,on
676,2025-05-26 12:00:27,screen,on
676,2025-05-26 12:00:31,screen,off
678,2025-05-26 12:00:40,screen,on
687,2025-05-26 12:00:55,screen,off
678,2025-05-26 12:01:03,screen,off
687,2025-05-26 12:01:40,screen,on
678,2025-05-26 12:02:04,screen,on
678,2025-05-26 12:02:40,screen,off
671,2025-05-26 12:02:41,screen,off
676,2025-05-26 12:03:09,screen,on
687,2025-05-26 12:03:10,screen,off
676,2025-05-26 12:03:39,screen,off
687,2025-05-26 12:03:41,screen,on
671,2025-05-26 12:03:42,screen,on
676,2025-05-26 12:05:06,screen,on
678,2025-05-26 12:05:30,screen,on
676,2025-05-26 12:05:40,screen,off
671,2025-05-26 12:05:41,screen,off
678,2025-05-26 12:06:06,screen,off
687,2025-05-26 12:06:15,screen,off
687,2025-05-26 12:06:15,screen,on
678,2025-05-26 12:06:55,screen,on
678,2025-05-26 12:07:12,screen,off
671,2025-05-26 12:10:07,screen,on
670,2025-05-26 12:10:53,screen,off
670,2025-05-26 12:11:02,screen,on
678,2025-05-26 12:11:59,screen,on
670,2025-05-26 12:12:37,screen,off
678,2025-05-26 12:12:45,screen,off
678,2025-05-26 12:12:50,screen,on
678,2025-05-26 12:13:24,screen,off
678,2025-05-26 12:13:24,screen,on
678,2025-05-26 12:14:47,screen,off
676,2025-05-26 12:16:26,screen,on
676,2025-05-26 12:17:53,screen,off
687,2025-05-26 12:18:35,screen,off
687,2025-05-26 12:20:42,screen,on
671,2025-05-26 12:21:58,screen,off
687,2025-05-26 12:22:13,screen,off
687,2025-05-26 12:22:34,screen,on
687,2025-05-26 12:22:59,screen,off
671,2025-05-26 12:23:18,screen,on
671,2025-05-26 12:24:03,screen,off
687,2025-05-26 12:24:57,screen,on
671,2025-05-26 12:26:43,screen,on
671,2025-05-26 12:26:54,screen,off
676,2025-05-26 12:28:13,screen,on
676,2025-05-26 12:28:29,screen,off
681,2025-05-26 12:28:29,screen,on
676,2025-05-26 12:28:37,screen,on
671,2025-05-26 12:28:46,screen,on
678,2025-05-26 12:28:50,screen,on
676,2025-05-26 12:29:12,screen,off
678,2025-05-26 12:29:36,screen,off
671,2025-05-26 12:29:38,screen,off
681,2025-05-26 12:30:17,screen,off
678,2025-05-26 12:30:19,screen,on
678,2025-05-26 12:30:26,screen,off
671,2025-05-26 12:30:28,screen,on
678,2025-05-26 12:31:05,screen,on
671,2025-05-26 12:31:11,screen,off
678,2025-05-26 12:31:21,screen,off
678,2025-05-26 12:32:02,screen,on
678,2025-05-26 12:32:16,screen,off
676,2025-05-26 12:32:16,screen,on
687,2025-05-26 12:32:38,screen,off
687,2025-05-26 12:32:38,screen,on
687,2025-05-26 12:32:42,screen,off
687,2025-05-26 12:32:42,screen,on
687,2025-05-26 12:32:57,screen,off
687,2025-05-26 12:33:18,screen,on
687,2025-05-26 12:33:28,screen,off
687,2025-05-26 12:34:17,screen,off
687,2025-05-26 12:34:18,screen,on
687,2025-05-26 12:34:20,screen,off
687,2025-05-26 12:34:22,screen,on
687,2025-05-26 12:34:32,screen,off
681,2025-05-26 12:34:43,screen,on
676,2025-05-26 12:35:15,screen,off
687,2025-05-26 12:35:22,screen,on
687,2025-05-26 12:35:33,screen,off
681,2025-05-26 12:37:16,screen,off
671,2025-05-26 12:37:30,screen,on
681,2025-05-26 12:37:33,screen,on
671,2025-05-26 12:37:51,screen,off
676,2025-05-26 12:37:57,screen,on
668,2025-05-26 12:39:03,screen,on
668,2025-05-26 12:39:34,screen,off
671,2025-05-26 12:39:45,screen,on
671,2025-05-26 12:39:56,screen,off
668,2025-05-26 12:40:18,screen,on
687,2025-05-26 12:40:56,screen,on
687,2025-05-26 12:41:05,screen,off
668,2025-05-26 12:41:10,screen,off
670,2025-05-26 12:41:32,screen,on
670,2025-05-26 12:41:42,screen,off
687,2025-05-26 12:42:21,screen,on
670,2025-05-26 12:42:30,screen,on
687,2025-05-26 12:42:33,screen,off
671,2025-05-26 12:43:00,screen,on
670,2025-05-26 12:43:03,screen,off
670,2025-05-26 12:43:15,screen,on
671,2025-05-26 12:43:43,screen,off
671,2025-05-26 12:43:55,screen,on
671,2025-05-26 12:44:50,screen,off
671,2025-05-26 12:45:10,screen,on
670,2025-05-26 12:45:22,screen,off
671,2025-05-26 12:45:30,screen,off
676,2025-05-26 12:47:58,screen,off
676,2025-05-26 12:48:48,screen,on
681,2025-05-26 12:48:48,screen,off
676,2025-05-26 12:49:07,screen,off
681,2025-05-26 12:49:29,screen,on
681,2025-05-26 12:51:24,screen,off
687,2025-05-26 12:51:42,screen,on
670,2025-05-26 12:52:06,screen,on
670,2025-05-26 12:52:16,screen,off
676,2025-05-26 12:52:50,screen,on
687,2025-05-26 12:53:11,screen,off
685,2025-05-26 12:53:35,screen,on
687,2025-05-26 12:54:19,screen,on
687,2025-05-26 12:54:20,screen,off
681,2025-05-26 12:54:49,screen,on
681,2025-05-26 12:54:50,screen,off
687,2025-05-26 12:55:43,screen,on
687,2025-05-26 12:55:47,screen,off
687,2025-05-26 12:55:51,screen,on
670,2025-05-26 12:56:01,screen,on
670,2025-05-26 12:56:26,screen,off
685,2025-05-26 12:57:03,screen,off
685,2025-05-26 12:57:04,screen,on
671,2025-05-26 12:57:11,screen,on
671,2025-05-26 12:57:31,screen,off
678,2025-05-26 13:00:01,screen,on
678,2025-05-26 13:00:06,screen,off
670,2025-05-26 13:00:27,screen,on
668,2025-05-26 13:00:48,screen,on
668,2025-05-26 13:00:50,screen,off
668,2025-05-26 13:02:13,screen,on
668,2025-05-26 13:02:14,screen,off
668,2025-05-26 13:03:37,screen,on
670,2025-05-26 13:03:43,screen,off
671,2025-05-26 13:04:00,screen,on
681,2025-05-26 13:04:36,screen,on
687,2025-05-26 13:05:05,screen,off
671,2025-05-26 13:05:12,screen,off
668,2025-05-26 13:07:52,screen,off
678,2025-05-26 13:09:03,screen,on
678,2025-05-26 13:09:46,screen,off
671,2025-05-26 13:09:53,screen,on
681,2025-05-26 13:10:42,screen,off
681,2025-05-26 13:11:42,screen,on
671,2025-05-26 13:12:45,screen,off
685,2025-05-26 13:19:29,screen,off
685,2025-05-26 13:19:59,screen,on
685,2025-05-26 13:20:10,screen,off
687,2025-05-26 13:23:40,screen,on
687,2025-05-26 13:26:15,screen,off
681,2025-05-26 13:26:29,screen,off
681,2025-05-26 13:26:29,screen,on
687,2025-05-26 13:26:38,screen,on
668,2025-05-26 13:27:32,screen,on
668,2025-05-26 13:27:37,screen,off
681,2025-05-26 13:27:37,screen,off
668,2025-05-26 13:28:02,screen,on
668,2025-05-26 13:28:06,screen,off
670,2025-05-26 13:28:19,screen,on
681,2025-05-26 13:29:27,screen,on
678,2025-05-26 13:30:04,screen,on
678,2025-05-26 13:30:11,screen,off
670,2025-05-26 13:30:24,screen,off
668,2025-05-26 13:31:35,screen,on
687,2025-05-26 13:32:21,screen,off
668,2025-05-26 13:32:51,screen,off
676,2025-05-26 13:33:01,screen,off
678,2025-05-26 13:33:48,screen,on
681,2025-05-26 13:33:50,screen,off
681,2025-05-26 13:33:56,screen,on
687,2025-05-26 13:34:00,screen,on
687,2025-05-26 13:34:04,screen,off
687,2025-05-26 13:34:05,screen,on
676,2025-05-26 13:34:09,screen,on
678,2025-05-26 13:34:35,screen,off
668,2025-05-26 13:35:20,screen,on
678,2025-05-26 13:35:26,screen,on
678,2025-05-26 13:35:32,screen,off
668,2025-05-26 13:35:34,screen,off
668,2025-05-26 13:35:47,screen,on
681,2025-05-26 13:35:55,screen,off
681,2025-05-26 13:36:08,screen,on
668,2025-05-26 13:36:29,screen,off
681,2025-05-26 13:36:40,screen,off
681,2025-05-26 13:36:59,screen,on
681,2025-05-26 13:37:28,screen,off
678,2025-05-26 13:38:00,screen,on
678,2025-05-26 13:38:17,screen,off
687,2025-05-26 13:38:18,screen,off
687,2025-05-26 13:39:32,screen,on
668,2025-05-26 13:40:15,screen,on
668,2025-05-26 13:40:19,screen,off
670,2025-05-26 13:43:30,screen,on
687,2025-05-26 13:44:02,screen,off
687,2025-05-26 13:44:27,screen,on
670,2025-05-26 13:47:24,screen,off
670,2025-05-26 13:48:20,screen,on
668,2025-05-26 13:48:22,screen,on
668,2025-05-26 13:48:24,screen,off
687,2025-05-26 13:48:35,screen,off
670,2025-05-26 13:49:34,screen,off
687,2025-05-26 13:50:09,screen,on
678,2025-05-26 13:51:37,screen,on
678,2025-05-26 13:51:42,screen,off
670,2025-05-26 13:51:43,screen,on
670,2025-05-26 13:52:10,screen,off
687,2025-05-26 13:54:15,screen,off
670,2025-05-26 13:54:50,screen,on
668,2025-05-26 13:55:28,screen,on
676,2025-05-26 13:55:41,screen,off
671,2025-05-26 13:55:51,screen,on
668,2025-05-26 13:56:18,screen,off
668,2025-05-26 13:56:20,screen,on
668,2025-05-26 13:56:45,screen,off
670,2025-05-26 13:56:59,screen,off
687,2025-05-26 13:57:05,screen,on
685,2025-05-26 13:58:25,screen,on
685,2025-05-26 13:58:42,screen,off
685,2025-05-26 13:58:55,screen,on
685,2025-05-26 13:59:03,screen,off
681,2025-05-26 13:59:31,screen,on
678,2025-05-26 13:59:34,screen,on
670,2025-05-26 13:59:54,screen,on
685,2025-05-26 14:00:00,screen,on
670,2025-05-26 14:00:35,screen,off
685,2025-05-26 14:00:37,screen,off
671,2025-05-26 14:00:49,screen,off
676,2025-05-26 14:00:50,screen,on
676,2025-05-26 14:00:53,screen,off
678,2025-05-26 14:00:55,screen,off
676,2025-05-26 14:00:55,screen,on
681,2025-05-26 14:00:57,screen,off
681,2025-05-26 14:00:58,screen,on
681,2025-05-26 14:00:59,screen,off
676,2025-05-26 14:01:00,screen,off
671,2025-05-26 14:01:08,screen,on
685,2025-05-26 14:01:43,screen,on
685,2025-05-26 14:02:23,screen,off
685,2025-05-26 14:02:29,screen,on
685,2025-05-26 14:02:32,screen,off
671,2025-05-26 14:02:44,screen,off
685,2025-05-26 14:03:37,screen,on
670,2025-05-26 14:04:04,screen,on
670,2025-05-26 14:04:13,screen,off
681,2025-05-26 14:04:42,screen,on
681,2025-05-26 14:05:00,screen,off
685,2025-05-26 14:05:10,screen,off
685,2025-05-26 14:05:27,screen,on
685,2025-05-26 14:06:03,screen,off
