datetime,value,uid,type
2025-05-24 17:52:00,162.2,681,light
2025-05-24 17:53:00,150.39999999999998,681,light
2025-05-24 17:54:00,138.6,681,light
2025-05-24 17:55:00,126.8,681,light
2025-05-24 17:56:00,115.0,681,light
2025-05-24 17:57:00,103.19999999999999,681,light
2025-05-24 17:58:00,91.39999999999998,681,light
2025-05-24 17:59:00,79.6,681,light
2025-05-24 18:00:00,67.79999999999998,681,light
2025-05-24 18:01:00,56.0,681,light
2025-05-24 18:02:00,57.94444444444444,681,light
2025-05-24 18:03:00,59.888888888888886,681,light
2025-05-24 18:04:00,61.833333333333336,681,light
2025-05-24 18:05:00,63.77777777777778,681,light
2025-05-24 18:06:00,65.72222222222223,681,light
2025-05-24 18:07:00,67.66666666666667,681,light
2025-05-24 18:08:00,69.61111111111111,681,light
2025-05-24 18:09:00,71.55555555555556,681,light
2025-05-24 18:10:00,73.5,681,light
2025-05-24 18:11:00,75.44444444444444,681,light
2025-05-24 18:12:00,77.38888888888889,681,light
2025-05-24 18:13:00,79.33333333333333,681,light
2025-05-24 18:14:00,81.27777777777777,681,light
2025-05-24 18:15:00,83.22222222222223,681,light
2025-05-24 18:16:00,85.16666666666667,681,light
2025-05-24 18:17:00,87.11111111111111,681,light
2025-05-24 18:18:00,89.05555555555556,681,light
2025-05-24 18:19:00,91.0,681,light
2025-05-24 18:20:00,87.11764705882354,681,light
2025-05-24 18:21:00,83.23529411764706,681,light
2025-05-24 18:22:00,79.3529411764706,681,light
2025-05-24 18:23:00,75.47058823529412,681,light
2025-05-24 18:24:00,71.58823529411765,681,light
2025-05-24 18:25:00,67.70588235294117,681,light
2025-05-24 18:26:00,63.82352941176471,681,light
2025-05-24 18:27:00,59.94117647058823,681,light
2025-05-24 18:28:00,56.05882352941177,681,light
2025-05-24 18:29:00,52.1764705882353,681,light
2025-05-24 18:30:00,48.294117647058826,681,light
2025-05-24 18:31:00,44.411764705882355,681,light
2025-05-24 18:32:00,40.529411764705884,681,light
2025-05-24 18:33:00,36.64705882352941,681,light
2025-05-24 18:34:00,32.76470588235294,681,light
2025-05-24 18:35:00,28.88235294117647,681,light
2025-05-24 18:36:00,25.0,681,light
2025-05-24 18:37:00,25.235294117647058,681,light
2025-05-24 18:38:00,25.470588235294116,681,light
2025-05-24 18:39:00,25.705882352941178,681,light
2025-05-24 18:40:00,25.941176470588236,681,light
2025-05-24 18:41:00,26.176470588235293,681,light
2025-05-24 18:42:00,26.41176470588235,681,light
2025-05-24 18:43:00,26.647058823529413,681,light
2025-05-24 18:44:00,26.88235294117647,681,light
2025-05-24 18:45:00,27.11764705882353,681,light
2025-05-24 18:46:00,27.352941176470587,681,light
2025-05-24 18:47:00,27.58823529411765,681,light
2025-05-24 18:48:00,27.823529411764707,681,light
2025-05-24 18:49:00,28.058823529411764,681,light
2025-05-24 18:50:00,28.294117647058822,681,light
2025-05-24 18:51:00,28.529411764705884,681,light
2025-05-24 18:52:00,28.764705882352942,681,light
2025-05-24 18:53:00,29.0,681,light
2025-05-24 18:54:00,29.266666666666666,681,light
2025-05-24 18:55:00,29.533333333333335,681,light
2025-05-24 18:56:00,29.8,681,light
2025-05-24 18:57:00,30.066666666666666,681,light
2025-05-24 18:58:00,30.333333333333332,681,light
2025-05-24 18:59:00,30.6,681,light
2025-05-24 19:00:00,30.866666666666667,681,light
2025-05-24 19:01:00,31.133333333333333,681,light
2025-05-24 19:02:00,31.4,681,light
2025-05-24 19:03:00,31.666666666666668,681,light
2025-05-24 19:04:00,31.933333333333334,681,light
2025-05-24 19:05:00,32.2,681,light
2025-05-24 19:06:00,32.46666666666667,681,light
2025-05-24 19:07:00,32.733333333333334,681,light
2025-05-24 19:08:00,33.0,681,light
2025-05-24 19:09:00,31.352941176470587,681,light
2025-05-24 19:10:00,29.705882352941178,681,light
2025-05-24 19:11:00,28.058823529411764,681,light
2025-05-24 19:12:00,26.411764705882355,681,light
2025-05-24 19:13:00,24.764705882352942,681,light
2025-05-24 19:14:00,23.11764705882353,681,light
2025-05-24 19:15:00,21.470588235294116,681,light
2025-05-24 19:16:00,19.823529411764707,681,light
2025-05-24 19:17:00,18.176470588235297,681,light
2025-05-24 19:18:00,16.529411764705884,681,light
2025-05-24 19:19:00,14.882352941176471,681,light
2025-05-24 19:20:00,13.235294117647058,681,light
2025-05-24 19:21:00,11.588235294117649,681,light
2025-05-24 19:22:00,9.941176470588236,681,light
2025-05-24 19:23:00,8.294117647058826,681,light
2025-05-24 19:24:00,6.647058823529413,681,light
2025-05-24 19:25:00,5.0,681,light
2025-05-24 19:26:00,5.933333333333334,681,light
2025-05-24 19:27:00,6.866666666666667,681,light
2025-05-24 19:28:00,7.8,681,light
2025-05-24 19:29:00,8.733333333333334,681,light
2025-05-24 19:30:00,9.666666666666668,681,light
2025-05-24 19:31:00,10.6,681,light
