uid,datetime,type,sub_type,suuid,value,level,sensor_status
685,2025-05-15 13:30:00,calls,2,22a7e33f-7644-4abb-8dc3-b30bdc3f491f,0,0.0,OUTGOING
668,2025-05-15 13:36:00,calls,3,8df9381c-7027-4025-ba64-9ba213155fa4,0,0.0,MISSED
668,2025-05-15 13:36:00,calls,2,8df9381c-7027-4025-ba64-9ba213155fa4,28,28.0,OUTGOING
678,2025-05-15 14:10:00,calls,2,0120a79d-faeb-4733-9f86-81b8490211b2,285,285.0,OUTGOING
678,2025-05-15 14:17:00,calls,2,45432ca3-91aa-45df-b438-225c4bc4e25d,31,31.0,OUTGOING
678,2025-05-15 14:18:00,calls,2,0e4ec403-bc1b-4200-9bb6-d1ae230b06f3,140,140.0,OUTGOING
685,2025-05-15 14:37:00,calls,1,c0d38da3-f9ab-4fae-a0fb-183fcb0f3026,72,72.0,INCOMING
670,2025-05-15 15:16:00,calls,2,98715118-64db-44f4-aebd-d391d06eada4,15,15.0,OUTGOING
670,2025-05-15 15:32:00,calls,2,5e64225a-85c5-4443-bf98-31ea94200215,40,40.0,OUTGOING
670,2025-05-15 15:33:00,calls,2,ca43d666-a4c2-4500-a047-86714e2a1206,243,243.0,OUTGOING
678,2025-05-15 15:53:00,calls,3,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,0,0.0,MISSED
685,2025-05-15 16:42:00,calls,1,1c21fcb2-004d-45df-8a5c-36747c9399e9,242,242.0,INCOMING
670,2025-05-15 17:32:00,calls,2,98715118-64db-44f4-aebd-d391d06eada4,56,56.0,OUTGOING
687,2025-05-15 18:08:00,calls,1,50e93d20-2f9d-40da-a737-a4ef03c60724,107,107.0,INCOMING
678,2025-05-15 18:35:00,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,147,147.0,INCOMING
668,2025-05-15 18:44:00,calls,1,9a953a9e-df3f-473d-9a95-ab03ea6daa59,13,13.0,INCOMING
685,2025-05-15 18:49:00,calls,2,14086f16-3a7a-46ad-bf2c-02b70ffcc5c3,53,53.0,OUTGOING
687,2025-05-15 18:51:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,OUTGOING
687,2025-05-15 18:52:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,OUTGOING
687,2025-05-15 18:59:00,calls,1,50e93d20-2f9d-40da-a737-a4ef03c60724,45,45.0,INCOMING
681,2025-05-15 19:03:00,calls,2,6a9918e7-e9db-48e5-860c-6da4908dd884,0,0.0,OUTGOING
687,2025-05-15 19:33:00,calls,1,50ad0ac6-0080-4d53-bfba-4b98e242c098,65,65.0,INCOMING
678,2025-05-15 20:07:00,calls,1,628c36ee-c44a-42c7-83fb-213e5bb04222,31,31.0,INCOMING
687,2025-05-15 20:27:00,calls,2,682457c6-d156-41a0-9337-945f96b4dc34,50,50.0,OUTGOING
687,2025-05-15 20:33:00,calls,2,682457c6-d156-41a0-9337-945f96b4dc34,0,0.0,OUTGOING
687,2025-05-15 20:33:00,calls,1,73bb2064-ef99-4231-92c7-b5ea78ffb7f4,55,55.0,INCOMING
687,2025-05-15 20:38:00,calls,2,73bb2064-ef99-4231-92c7-b5ea78ffb7f4,84,84.0,OUTGOING
670,2025-05-15 21:09:00,calls,2,5e64225a-85c5-4443-bf98-31ea94200215,12,12.0,OUTGOING
676,2025-05-15 21:24:00,calls,1,ad60eb29-30d3-4aa9-ae5d-4ea003da16dd,104,104.0,INCOMING
676,2025-05-15 21:54:00,calls,2,ad60eb29-30d3-4aa9-ae5d-4ea003da16dd,0,0.0,OUTGOING
676,2025-05-15 21:55:00,calls,5,ad60eb29-30d3-4aa9-ae5d-4ea003da16dd,0,0.0,REJECTED
676,2025-05-15 21:55:00,calls,3,ad60eb29-30d3-4aa9-ae5d-4ea003da16dd,0,0.0,MISSED
676,2025-05-15 21:56:00,calls,2,ad60eb29-30d3-4aa9-ae5d-4ea003da16dd,87,87.0,OUTGOING
678,2025-05-15 22:39:00,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,360,360.0,OUTGOING
685,2025-05-15 23:12:00,calls,2,fd545ff8-6a44-4702-9824-4da3cc2b20e5,0,0.0,OUTGOING
685,2025-05-15 23:17:00,calls,1,fd545ff8-6a44-4702-9824-4da3cc2b20e5,1916,1916.0,INCOMING
678,2025-05-15 23:52:00,calls,2,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,OUTGOING
678,2025-05-15 23:53:00,calls,2,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,OUTGOING
678,2025-05-15 23:54:00,calls,2,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,OUTGOING
678,2025-05-15 23:56:00,calls,2,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,OUTGOING
681,2025-05-16 08:46:00,calls,3,e3e7cbc6-575c-4d3e-b11e-b87f10cc340d,21,21.0,MISSED
681,2025-05-16 09:02:00,calls,3,e3e7cbc6-575c-4d3e-b11e-b87f10cc340d,14,14.0,MISSED
681,2025-05-16 10:06:00,calls,2,6a9918e7-e9db-48e5-860c-6da4908dd884,20,20.0,OUTGOING
685,2025-05-16 10:40:00,calls,1,070fc695-bb76-4d94-b040-baef1f4d2022,104,104.0,INCOMING
687,2025-05-16 10:47:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,197,197.0,OUTGOING
687,2025-05-16 10:51:00,calls,2,2d1f97d9-2313-47f8-ae88-e980bc4c088a,5,5.0,OUTGOING
678,2025-05-16 11:32:00,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,0,0.0,OUTGOING
678,2025-05-16 11:33:00,calls,1,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,226,226.0,INCOMING
687,2025-05-16 12:36:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,OUTGOING
687,2025-05-16 12:36:00,calls,1,50e93d20-2f9d-40da-a737-a4ef03c60724,16,16.0,INCOMING
676,2025-05-16 13:44:00,calls,1,663610a9-1c33-4529-9e05-809a2be18461,155,155.0,INCOMING
685,2025-05-16 13:49:00,calls,3,039a8e80-1237-442c-a4b6-b9b4acb6ad13,15,15.0,MISSED
685,2025-05-16 13:50:00,calls,2,039a8e80-1237-442c-a4b6-b9b4acb6ad13,28,28.0,OUTGOING
678,2025-05-16 13:51:00,calls,1,99c9809b-4b9c-4306-bc84-b8f1866f03fc,5110,5110.0,INCOMING
687,2025-05-16 14:07:00,calls,2,2f4d65ad-1cbc-427a-b714-078ed6a0378a,19,19.0,OUTGOING
687,2025-05-16 14:08:00,calls,2,a1945f2c-5a5b-483a-a6a0-25dda45e6e80,15,15.0,OUTGOING
687,2025-05-16 14:36:00,calls,2,a1945f2c-5a5b-483a-a6a0-25dda45e6e80,0,0.0,OUTGOING
685,2025-05-16 15:05:00,calls,3,4d743b01-b690-42d9-9c36-f4f9a5300806,24,24.0,MISSED
685,2025-05-16 15:12:00,calls,2,4d743b01-b690-42d9-9c36-f4f9a5300806,0,0.0,OUTGOING
685,2025-05-16 15:23:00,calls,1,4d743b01-b690-42d9-9c36-f4f9a5300806,1693,1693.0,INCOMING
687,2025-05-16 16:02:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,109,109.0,OUTGOING
678,2025-05-16 16:20:00,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,91,91.0,INCOMING
678,2025-05-16 16:36:00,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,133,133.0,INCOMING
681,2025-05-16 16:59:00,calls,3,6a9815ab-bf89-4de3-9467-7039b6602efd,19,19.0,MISSED
681,2025-05-16 17:09:00,calls,3,6a9815ab-bf89-4de3-9467-7039b6602efd,19,19.0,MISSED
687,2025-05-16 17:26:00,calls,3,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,MISSED
678,2025-05-16 17:28:00,calls,1,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,109,109.0,INCOMING
687,2025-05-16 17:31:00,calls,3,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,MISSED
676,2025-05-16 17:32:00,calls,1,72b4bdf3-11ef-4007-a3b1-3b17b95190fa,333,333.0,INCOMING
676,2025-05-16 18:22:00,calls,2,72b4bdf3-11ef-4007-a3b1-3b17b95190fa,200,200.0,OUTGOING
687,2025-05-16 18:31:00,calls,2,2f4d65ad-1cbc-427a-b714-078ed6a0378a,6,6.0,OUTGOING
687,2025-05-16 18:33:00,calls,2,2f4d65ad-1cbc-427a-b714-078ed6a0378a,0,0.0,OUTGOING
687,2025-05-16 18:34:00,calls,2,2db4aa8f-fc12-4235-bef8-ea1563099139,0,0.0,OUTGOING
687,2025-05-16 18:34:00,calls,2,e3a3d601-9ffd-42f4-8fd7-072a9371b649,50,50.0,OUTGOING
676,2025-05-16 18:40:00,calls,2,0e978d99-63c0-4840-be22-25acb80894b1,183,183.0,OUTGOING
676,2025-05-16 18:45:00,calls,2,4cfdb8e5-3240-41fb-b8fc-c4ca4e0d0eef,103,103.0,OUTGOING
687,2025-05-16 18:55:00,calls,3,50ad0ac6-0080-4d53-bfba-4b98e242c098,0,0.0,MISSED
681,2025-05-16 19:05:00,calls,2,6a9918e7-e9db-48e5-860c-6da4908dd884,0,0.0,OUTGOING
681,2025-05-16 19:06:00,calls,1,6a9918e7-e9db-48e5-860c-6da4908dd884,66,66.0,INCOMING
685,2025-05-16 19:09:00,calls,2,fd545ff8-6a44-4702-9824-4da3cc2b20e5,40,40.0,OUTGOING
685,2025-05-16 19:10:00,calls,2,7b33961a-7837-4275-b1ec-894ab0f88119,193,193.0,OUTGOING
685,2025-05-16 19:15:00,calls,2,7b33961a-7837-4275-b1ec-894ab0f88119,0,0.0,OUTGOING
685,2025-05-16 19:15:00,calls,2,9237f51b-1c9e-4add-b420-6a6d0f04ff83,915,915.0,OUTGOING
685,2025-05-16 19:33:00,calls,2,9237f51b-1c9e-4add-b420-6a6d0f04ff83,605,605.0,OUTGOING
678,2025-05-16 20:12:00,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,40,40.0,OUTGOING
678,2025-05-16 20:14:00,calls,1,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,83,83.0,INCOMING
678,2025-05-16 20:42:00,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,73,73.0,INCOMING
687,2025-05-16 20:59:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,16,16.0,OUTGOING
685,2025-05-16 20:59:00,calls,2,2d1239b9-fbff-4a23-8dee-fd89e3f03d56,100,100.0,OUTGOING
687,2025-05-16 22:27:00,calls,1,74d2e30e-32ac-4b8a-bd79-6ac39dd3619a,37,37.0,INCOMING
687,2025-05-16 22:29:00,calls,3,5c2573e9-1007-4891-92d4-b5e7396e2802,0,0.0,MISSED
687,2025-05-16 23:00:00,calls,1,50e93d20-2f9d-40da-a737-a4ef03c60724,32,32.0,INCOMING
687,2025-05-16 23:02:00,calls,2,50ad0ac6-0080-4d53-bfba-4b98e242c098,447,447.0,OUTGOING
687,2025-05-16 23:10:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,OUTGOING
687,2025-05-16 23:11:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,9,9.0,OUTGOING
687,2025-05-17 01:08:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,OUTGOING
685,2025-05-17 11:11:00,calls,3,c0d38da3-f9ab-4fae-a0fb-183fcb0f3026,12,12.0,MISSED
685,2025-05-17 11:50:00,calls,1,c0d38da3-f9ab-4fae-a0fb-183fcb0f3026,36,36.0,INCOMING
678,2025-05-17 12:55:00,calls,2,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,OUTGOING
678,2025-05-17 12:55:00,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,127,127.0,OUTGOING
687,2025-05-17 14:38:00,calls,2,74d2e30e-32ac-4b8a-bd79-6ac39dd3619a,18,18.0,OUTGOING
678,2025-05-17 14:50:00,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,75,75.0,OUTGOING
685,2025-05-17 15:11:00,calls,2,22a7e33f-7644-4abb-8dc3-b30bdc3f491f,974,974.0,OUTGOING
685,2025-05-17 17:17:00,calls,1,1c21fcb2-004d-45df-8a5c-36747c9399e9,111,111.0,INCOMING
685,2025-05-17 17:20:00,calls,1,1c21fcb2-004d-45df-8a5c-36747c9399e9,69,69.0,INCOMING
685,2025-05-17 17:23:00,calls,2,e38380f3-c67a-47c7-af7b-8d2808d7d170,0,0.0,OUTGOING
687,2025-05-17 17:54:00,calls,2,2db4aa8f-fc12-4235-bef8-ea1563099139,25,25.0,OUTGOING
687,2025-05-17 17:56:00,calls,1,2db4aa8f-fc12-4235-bef8-ea1563099139,22,22.0,INCOMING
687,2025-05-17 18:05:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,44,44.0,OUTGOING
687,2025-05-17 18:07:00,calls,2,50ad0ac6-0080-4d53-bfba-4b98e242c098,2,2.0,OUTGOING
685,2025-05-17 18:23:00,calls,1,1c21fcb2-004d-45df-8a5c-36747c9399e9,62,62.0,INCOMING
685,2025-05-17 18:42:00,calls,2,80599720-0509-4279-9d4e-76b060edfa04,0,0.0,OUTGOING
685,2025-05-17 18:56:00,calls,1,402f92b1-5b39-4f39-95d3-f63038468ccf,99,99.0,INCOMING
687,2025-05-17 19:10:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,43,43.0,OUTGOING
687,2025-05-17 19:19:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,32,32.0,OUTGOING
687,2025-05-17 19:24:00,calls,1,50e93d20-2f9d-40da-a737-a4ef03c60724,13,13.0,INCOMING
687,2025-05-17 19:39:00,calls,2,31ce9da2-5504-4dd4-b7d8-306146a560af,42,42.0,OUTGOING
676,2025-05-17 21:12:00,calls,3,8be4f69f-8d4f-4d37-8b80-472f559be06e,0,0.0,MISSED
676,2025-05-17 21:19:00,calls,2,8be4f69f-8d4f-4d37-8b80-472f559be06e,65,65.0,OUTGOING
678,2025-05-17 22:10:00,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,271,271.0,OUTGOING
676,2025-05-17 22:53:00,calls,2,0e978d99-63c0-4840-be22-25acb80894b1,6,6.0,OUTGOING
668,2025-05-17 23:21:00,calls,1,2cddb9ce-33dd-47ae-bca9-74d3df4f19f8,79,79.0,INCOMING
676,2025-05-18 00:00:00,calls,1,b60ba592-4481-4cb3-a368-7a2eb8b50bc0,530,530.0,INCOMING
687,2025-05-18 09:24:00,calls,1,b9c8b6e7-fbb7-4e6a-ac01-a887efe65147,136,136.0,INCOMING
685,2025-05-18 10:09:00,calls,2,63aef281-d0cb-4dae-837d-f66d75261881,9,9.0,OUTGOING
685,2025-05-18 10:19:00,calls,2,63aef281-d0cb-4dae-837d-f66d75261881,11,11.0,OUTGOING
685,2025-05-18 10:58:00,calls,1,039a8e80-1237-442c-a4b6-b9b4acb6ad13,181,181.0,INCOMING
685,2025-05-18 11:14:00,calls,2,070fc695-bb76-4d94-b040-baef1f4d2022,0,0.0,OUTGOING
687,2025-05-18 11:24:00,calls,2,4f88ca38-4e95-4361-a2c2-da366d873b04,36,36.0,OUTGOING
687,2025-05-18 11:37:00,calls,2,2603349d-3c58-4593-8cd8-322c94af3cd0,14,14.0,OUTGOING
687,2025-05-18 11:39:00,calls,2,2603349d-3c58-4593-8cd8-322c94af3cd0,3,3.0,OUTGOING
687,2025-05-18 11:41:00,calls,5,13241984-e003-40ab-98aa-92096bbe3022,0,0.0,REJECTED
685,2025-05-18 11:51:00,calls,1,070fc695-bb76-4d94-b040-baef1f4d2022,23,23.0,INCOMING
685,2025-05-18 12:56:00,calls,2,070fc695-bb76-4d94-b040-baef1f4d2022,0,0.0,OUTGOING
685,2025-05-18 12:57:00,calls,1,070fc695-bb76-4d94-b040-baef1f4d2022,67,67.0,INCOMING
687,2025-05-18 13:30:00,calls,5,1383f540-fee4-4ce8-88ea-2df1c34781cc,0,0.0,REJECTED
668,2025-05-18 13:40:00,calls,1,98a2a78e-b9d3-4c12-a461-b34fb7cdf7e5,22,22.0,INCOMING
678,2025-05-18 14:12:00,calls,5,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,REJECTED
678,2025-05-18 14:40:00,calls,3,08663c5c-3d0a-4e97-a0e6-4426c913330c,0,0.0,MISSED
681,2025-05-18 16:14:00,calls,2,f7165c43-fa30-4d3d-a8aa-2f41f0f4362a,47,47.0,OUTGOING
678,2025-05-18 16:30:00,calls,3,08663c5c-3d0a-4e97-a0e6-4426c913330c,0,0.0,MISSED
687,2025-05-18 18:16:00,calls,1,74d2e30e-32ac-4b8a-bd79-6ac39dd3619a,87,87.0,INCOMING
678,2025-05-18 19:14:00,calls,1,bb993106-a1d5-4494-b7f6-9b7bcebfa751,23,23.0,INCOMING
687,2025-05-18 19:23:00,calls,1,50e93d20-2f9d-40da-a737-a4ef03c60724,46,46.0,INCOMING
678,2025-05-18 19:26:00,calls,2,08663c5c-3d0a-4e97-a0e6-4426c913330c,0,0.0,OUTGOING
678,2025-05-18 19:26:00,calls,2,802cd306-038c-46b7-bee0-6ec6d31538f9,0,0.0,OUTGOING
678,2025-05-18 19:51:00,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,138,138.0,INCOMING
670,2025-05-18 20:00:00,calls,2,5e64225a-85c5-4443-bf98-31ea94200215,15,15.0,OUTGOING
678,2025-05-18 20:01:00,calls,1,802cd306-038c-46b7-bee0-6ec6d31538f9,32,32.0,INCOMING
676,2025-05-18 20:02:00,calls,2,316b497e-4ac7-45fe-88df-edf20bc2ef41,47,47.0,OUTGOING
678,2025-05-18 20:09:00,calls,3,08663c5c-3d0a-4e97-a0e6-4426c913330c,0,0.0,MISSED
685,2025-05-18 20:51:00,calls,1,039a8e80-1237-442c-a4b6-b9b4acb6ad13,17,17.0,INCOMING
687,2025-05-18 20:58:00,calls,3,74d2e30e-32ac-4b8a-bd79-6ac39dd3619a,0,0.0,MISSED
678,2025-05-18 21:00:00,calls,2,08663c5c-3d0a-4e97-a0e6-4426c913330c,1516,1516.0,OUTGOING
681,2025-05-18 21:16:00,calls,2,0ae71787-974e-4c3c-bc08-865fa3d6cd59,0,0.0,OUTGOING
681,2025-05-18 21:16:00,calls,1,0ae71787-974e-4c3c-bc08-865fa3d6cd59,707,707.0,INCOMING
678,2025-05-18 21:25:00,calls,1,08663c5c-3d0a-4e97-a0e6-4426c913330c,377,377.0,INCOMING
678,2025-05-18 21:34:00,calls,2,3fc2b1a1-5b57-46cc-8d40-6045a8967be1,129,129.0,OUTGOING
687,2025-05-18 22:08:00,calls,1,feabc071-5a8e-4c5c-a692-b4288998b776,184,184.0,INCOMING
687,2025-05-18 23:20:00,calls,2,50e93d20-2f9d-40da-a737-a4ef03c60724,0,0.0,OUTGOING
685,2025-05-18 23:30:00,calls,1,8f85848a-03e5-47ca-8bdb-ba9ccb2e0a38,32,32.0,INCOMING
685,2025-05-19 04:20:00,calls,1,8f41c9d3-429f-4db0-af89-508611d923f0,22,22.0,INCOMING
670,2025-05-19 07:08:00,calls,2,8ad1cfa9-1623-46f2-8dbc-1be0d90e0225,88,88.0,OUTGOING
678,2025-05-19 09:12:00,calls,3,45432ca3-91aa-45df-b438-225c4bc4e25d,0,0.0,MISSED
678,2025-05-19 09:23:00,calls,5,99c9809b-4b9c-4306-bc84-b8f1866f03fc,0,0.0,REJECTED
676,2025-05-19 09:51:00,calls,1,ad60eb29-30d3-4aa9-ae5d-4ea003da16dd,86,86.0,INCOMING
687,2025-05-19 09:59:00,calls,2,1d9e79e4-457a-4029-872e-3187a5726d71,191,191.0,OUTGOING
676,2025-05-19 10:32:00,calls,1,df78600d-ce06-40a2-be9f-2a840f38fc7a,33,33.0,INCOMING
676,2025-05-19 10:33:00,calls,2,0e978d99-63c0-4840-be22-25acb80894b1,55,55.0,OUTGOING
676,2025-05-19 10:34:00,calls,2,8dc24d94-1a7f-4b30-a51c-de3d1ccbb30e,36,36.0,OUTGOING
676,2025-05-19 10:35:00,calls,1,5dad7add-9897-4388-ac3a-ca4b37e1c6be,14,14.0,INCOMING
676,2025-05-19 10:37:00,calls,2,df78600d-ce06-40a2-be9f-2a840f38fc7a,35,35.0,OUTGOING
678,2025-05-19 11:40:00,calls,2,2478beca-f480-4f87-a4b1-80cea14888b0,97,97.0,OUTGOING
668,2025-05-19 11:52:00,calls,2,2cddb9ce-33dd-47ae-bca9-74d3df4f19f8,2,2.0,OUTGOING
