uid,label_date,sleep_score,accel_longest_still_period,accel_movement_ratio,accel_evening_movement_ratio,accel_night_movement_ratio,accel_morning_movement_ratio,accel_mean_mag,accel_std_mag,accel_entropy,light_mean_full_window,light_max_full_window,light_entropy_full_window,light_high_duration_full_window,light_mean_day,light_max_day,light_entropy_day,light_high_duration_day,light_mean_pre_sleep,light_max_pre_sleep,light_entropy_pre_sleep,light_high_duration_pre_sleep,light_mean_sleep,light_max_sleep,light_entropy_sleep,light_high_duration_sleep,light_last_peak_time,screen_events_day,screen_inter_event_std_day,screen_total_duration_day,screen_avg_session_duration_day,screen_cluster_count_day,light_screen_overlap_ratio_day,screen_events_pre_sleep,screen_inter_event_std_pre_sleep,screen_total_duration_pre_sleep,screen_avg_session_duration_pre_sleep,screen_cluster_count_pre_sleep,light_screen_overlap_ratio_pre_sleep,screen_events_sleep,screen_inter_event_std_sleep,screen_total_duration_sleep,screen_avg_session_duration_sleep,screen_cluster_count_sleep,light_screen_overlap_ratio_sleep,screen_last_on_time,screen_first_on_time_day,screen_gap_before_sleep,wifi_scans_full_window,wifi_unique_aps_full_window,wifi_mean_signal_full_window,wifi_signal_std_full_window,wifi_dominant_ap_ratio_full_window,wifi_entropy_full_window,wifi_strong_ap_ratio_full_window,wifi_avg_num_aps_per_scan_full_window,wifi_dominant_ap_changes_full_window,wifi_scans_day,wifi_unique_aps_day,wifi_mean_signal_day,wifi_signal_std_day,wifi_dominant_ap_ratio_day,wifi_entropy_day,wifi_strong_ap_ratio_day,wifi_avg_num_aps_per_scan_day,wifi_dominant_ap_changes_day,wifi_scans_pre_sleep,wifi_unique_aps_pre_sleep,wifi_mean_signal_pre_sleep,wifi_signal_std_pre_sleep,wifi_dominant_ap_ratio_pre_sleep,wifi_entropy_pre_sleep,wifi_strong_ap_ratio_pre_sleep,wifi_avg_num_aps_per_scan_pre_sleep,wifi_dominant_ap_changes_pre_sleep,wifi_scans_sleep,wifi_unique_aps_sleep,wifi_mean_signal_sleep,wifi_signal_std_sleep,wifi_dominant_ap_ratio_sleep,wifi_entropy_sleep,wifi_strong_ap_ratio_sleep,wifi_avg_num_aps_per_scan_sleep,wifi_dominant_ap_changes_sleep,location_mobility_duration_full_window,location_immobility_duration_full_window,location_mobility_ratio_full_window,location_max_still_duration_full_window,location_num_transitions_full_window,location_avg_speed_full_window,location_mobility_duration_day,location_immobility_duration_day,location_mobility_ratio_day,location_max_still_duration_day,location_num_transitions_day,location_avg_speed_day,location_mobility_duration_pre_sleep,location_immobility_duration_pre_sleep,location_mobility_ratio_pre_sleep,location_max_still_duration_pre_sleep,location_num_transitions_pre_sleep,location_avg_speed_pre_sleep,location_mobility_duration_sleep,location_immobility_duration_sleep,location_mobility_ratio_sleep,location_max_still_duration_sleep,location_num_transitions_sleep,location_avg_speed_sleep,calls_total_day,calls_duration_day,calls_total_pre_sleep,calls_duration_pre_sleep,calls_total_sleep,calls_duration_sleep,calls_num_incoming,calls_num_outgoing,calls_num_missed,calls_last_call_time,calls_first_call_next_day,circadian_screen_center,circadian_light_center,circadian_screen_misalignment,circadian_light_misalignment,screen_pre_sleep_ratio,screen_sleep_ratio,light_pre_sleep_ratio,light_sleep_ratio,screen_wind_down_slope,light_peak_hour_day,light_peak_hour_pre_sleep,light_peak_hour_sleep,accel_activity_hourly_std,circadian_disruption_score,evening_stimulation_index,digital_abstinence_before_sleep,screen_events_full_window,screen_total_duration_full_window,screen_avg_session_duration_full_window,screen_inter_event_std_full_window,screen_cluster_count_full_window,light_screen_overlap_ratio_full_window,calls_total_full_window,calls_duration_full_window
686,2025-05-27,9,14985,0.18218898708361658,0.0,0.0,0.2915129151291513,9.512807493868927,1.0255666711767255,0.8182207819793614,40.510085034013606,175.0,1.5997791187846706,0.05170068027210884,47.21556810162315,175.0,1.544596650354971,0.06972477064220184,36.9375,58.45192307692308,2.3025850929940455,0.0,7.180528846153846,15.1875,2.2486170976362176,0.0,8.116666666666667,4,9433.298828390538,1.4683333333333333,22.025,1,0.25,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.8,8.083333333333334,261.23333333333335,1470,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,9.82638888888889,14.49388888888889,0.40404098089157425,193.0,10.0,0.18355957,9.57,8.348611111111111,0.5340815725425148,182.2,7,0.20395507777777777,0.2563888888888889,2.5972222222222223,0.08984717219896816,87.8,2,0.0,0.0,3.5480555555555555,0.0,201.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,22.465184763320828,8.250000000000018,0.4651847633208277,13.749999999999982,0.0,0.0,0.12236573759347383,0.13596193065941536,9,8.116666666666667,2.1666666666666665,8.483333333333333,0,15.574804069914963,0,-1,4.0,1.4683333333333333,22.025,9433.298828390538,1.0,0.25,,
668,2025-05-27,8,1770,0.5078947368421053,0.7291666666666666,0.3875,0.4625,9.442463281379242,1.7566850201619286,0.6539518885216601,545.854290103138,29011.0,0.24345547253798988,0.26596445029624755,789.6068636796948,29011.0,0.33083629444215956,0.3851286939942803,4.749999999999999,43.0,1.0279490290817823,0.0,0.00022988505747126436,0.06666666666666667,0.022993637240889046,0.0,15.8,108,546.430121390741,7.14,3.966666666666667,152,0.3888888888888889,11,312.1133798874408,0.8572222222222222,4.675757575757576,15,0.0,2,4664.702812970333,0.004166666666666667,0.125,2,0.0,8.5,8.35,0.0,1519,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,9.725555555555555,15.244166666666667,0.3894939426638929,165.0,30.0,1.5141892367631578,8.075,9.146944444444445,0.4688785302988757,90.0,21,1.77801494803125,0.7655555555555555,2.108611111111111,0.2663573982796946,165.36666666666667,3,0.21423755333333336,0.885,3.988611111111111,0.1815901966372186,107.35,5,0.0,4,0.016944444444444446,0,0.0,0,0.0,2,2,0,20.2,16.7,14.982242961086916,9.008333333333336,7.017757038913084,12.991666666666664,0.08979591836734693,0.0163265306122449,0.11842105263157894,0.19078947368421054,215,15.8,4.316666666666666,9.65,0,22.080583748544303,0,-1,121.0,8.001388888888888,3.9676308539944904,1017.5460739439096,169.0,0.34710743801652894,4.0,0.016944444444444446
685,2025-05-27,10,6315,0.4003181336161188,0.7083333333333334,0.4148148148148148,0.18820224719101122,9.188985325945723,2.9188385137719357,0.8561836543662733,34.84615384615385,888.0,0.490480590907292,0.09336870026525199,50.51356679636835,888.0,0.6624329519084683,0.1369649805447471,4.244021164021164,31.0,1.1380996954950358,0.0,0.026530612244897965,1.8,0.2237849765004539,0.0,17.1,130,1144.6812646441,3.495833333333333,1.6134615384615385,205,0.2692307692307692,19,509.3484898066144,0.8727777777777778,2.7561403508771933,29,0.0,0,0.0,0.0,0.0,0,0.0,0.6166666666666667,2.1666666666666665,17.05,1885,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,22.424722222222222,8.730277777777777,0.7197792400007132,45.0,34.0,0.28022413438668664,14.903611111111111,6.246111111111111,0.7046717188300345,45.0,22,0.3566243426116542,2.499722222222222,0.5002777777777778,0.8332407407407407,15.0,4,0.11966510644400088,5.021388888888889,1.9838888888888888,0.7168008247749712,15.066666666666666,8,0.00022180497319926565,15,0.16555555555555557,1,0.0,0,0.0,5,10,1,22.333333333333332,14.0,18.7694690661108,4.208333333333335,3.2305309338891988,17.791666666666664,0.12786885245901639,0.0,0.09544008483563096,0.22269353128313893,266,17.1,23.516666666666666,7.9,0,23.249132913387253,0,-1,149.0,4.368611111111111,1.75917225950783,1083.4776374541816,234.0,0.2348993288590604,16.0,0.16555555555555557
687,2025-05-27,9,7470,0.5175817396668723,0.6791666666666667,0.3458333333333333,0.3847980997624703,9.082067284760383,1.6875896708113427,1.2028334166211074,1055.50349939141,49900.0,0.3027757006412708,0.29814814814814816,1357.6136027319294,49900.0,0.37148644015144233,0.3848605577689243,27.37121212121212,38.8008658008658,2.3025850929940455,0.0,6.398807587539981,15.813852813852812,2.153911292590939,0.0,14.15,185,427.9422950269765,8.745833333333334,2.8364864864864865,300,0.5081081081081081,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1.25,6.916666666666667,334.28333333333336,1620,0,0,0,0,0,0,0,0,1255,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,16.65972222222222,10.113055555555556,0.6222634931833745,380.4166666666667,13.0,0.812677806335666,16.399166666666666,4.3613888888888885,0.7899194519521529,105.93333333333334,11,0.8260003933247753,0.0,2.8872222222222224,0.0,160.08333333333334,0,0.0,0.26055555555555554,2.8644444444444446,0.08337777777777777,124.93333333333334,2,0.0,19,0.47055555555555556,0,0.0,0,0.0,5,11,3,0.0,7.183333333333334,15.879773028625202,8.41666666666667,6.120226971374798,13.58333333333333,0.0,0.0,0.11104256631708821,0.11412708204811844,387,14.15,3.8333333333333335,6.833333333333333,0,20.844831125189312,0,-1,185.0,8.745833333333334,2.8364864864864865,427.9422950269765,300.0,0.5081081081081081,19.0,0.47055555555555556
678,2025-05-27,5,6120,0.5391180654338549,0.8,0.18958333333333333,0.7572815533980582,9.201986620035216,1.5764525389666273,1.3794967973510144,4580.012028469751,392722.0,0.13623314379145582,0.3914590747330961,7992.2077018633545,392722.0,0.21884853841335739,0.6832298136645962,3.565555555555555,33.4,0.9880253395883514,0.0,1.3045238095238094,7.0,0.5675910712106018,0.0,10.766666666666667,162,272.55034425318985,4.371111111111111,1.6189300411522634,264,0.8395061728395061,7,893.1349784571141,0.48444444444444446,4.152380952380953,5,0.0,4,9223.624432221135,0.02861111111111111,0.42916666666666664,5,0.0,6.583333333333333,7.4,0.0,1405,0,0,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,8.721111111111112,14.522777777777778,0.375200172088243,416.025,24.0,0.3502922294117647,7.773888888888889,5.499722222222222,0.5856649576226849,76.0,21,0.38419147741935483,0.9472222222222222,1.9638888888888888,0.325381679389313,64.43333333333334,3,0.0,0.0,7.059166666666667,0.0,361.48333333333335,0,0.0,8,1.4638888888888888,1,0.021944444444444444,0,0.0,3,5,0,22.366666666666667,7.783333333333333,13.531279119252918,18.95833333333333,8.468720880747082,3.0416666666666714,0.039886039886039885,0.022792022792022793,0.12802275960170698,0.29871977240398295,321,10.766666666666667,20.666666666666668,6.55,0,14.72550549937381,0,-1,173.0,4.884166666666666,1.6939306358381503,1341.2124984020363,274.0,0.7861271676300579,9.0,1.4858333333333333
676,2025-05-28,5,3045,0.48487084870848707,0.7875,0.4354166666666667,0.4,9.383247087844087,1.4992022074844193,0.90960083739971,181.24351637518464,1384.02,1.1355634841858202,0.4239290989660266,311.04482471116813,1384.02,1.3757141835756532,0.7355584082156611,15.822151169444444,105.03001,1.2865080120478098,0.005555555555555556,0.637507624050633,12.798000000000002,0.5701093480050459,0.0,13.15,85,561.2974550034376,5.693333333333333,4.0188235294117645,122,0.49411764705882355,28,333.4821203289984,1.4780555555555555,3.167261904761905,40,0.03571428571428571,0,0.0,0.0,0.0,0,0.0,0.31666666666666665,8.966666666666667,30.25,1354,0,0,0,0,0,0,0,0,779,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,7.8575,14.391111111111112,0.35316811286597166,334.775,11.0,0.28727755955999995,4.919444444444444,7.658055555555555,0.3911305461693058,156.66666666666666,10,0.21225404520588237,2.9380555555555556,0.0,1.0,0.0,0,0.4148175339619999,0.0,6.733055555555556,0.0,386.75,0,0.0,9,0.09694444444444444,1,0.0022222222222222222,0,0.0,3,6,1,22.366666666666667,10.783333333333333,18.51334643443059,20.133333333333326,3.4866535655694086,1.8666666666666742,0.2445414847161572,0.0,0.13284132841328414,0.2915129151291513,173,13.15,0.18333333333333332,0.8333333333333334,0,8.268449383527596,0,-1,113.0,7.171388888888889,3.8078171091445427,514.8395433252557,162.0,0.3805309734513274,10.0,0.09916666666666667
685,2025-05-28,6,3225,0.6028789161727349,0.7583333333333333,0.30833333333333335,0.0,8.858803027128163,2.1562037537232484,1.1433707554464203,1287.681370887338,65161.0,0.2689839921511439,0.2627118644067797,2112.666153846154,65161.0,0.40639756507735514,0.3776223776223776,49.464191919191926,289.0,1.3578408737290038,0.2222222222222222,0.014607374050098505,0.47058823529411764,0.3378175253888822,0.0,14.45,71,519.5406555950092,2.2069444444444444,1.8650234741784038,97,0.5070422535211268,26,471.7006786046406,1.1111111111111112,2.564102564102564,42,0.5769230769230769,2,120.42840196564929,0.003611111111111111,0.10833333333333334,2,0.0,6.15,10.583333333333334,0.0,1180,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,18.498055555555556,1.0025,0.9485912082276857,15.0,8.0,0.8766851117410103,10.997777777777777,0.7525,0.935958960781069,15.0,6,1.446132876685307,2.75,0.25,0.9166666666666666,15.0,2,0.008594481668181818,4.750277777777778,0.0,1.0,0.0,0,0.03057182270457576,17,0.1475,1,0.015277777777777777,0,0.0,5,8,5,23.366666666666667,12.3,18.95151140028026,20.333333333333332,3.0484885997197395,1.6666666666666679,0.25742574257425743,0.019801980198019802,0.15241320914479256,0.24132091447925486,142,14.45,0.3333333333333333,6.15,0,7.326384213159154,0,-1,99.0,3.3216666666666668,2.013131313131313,1321.250216679122,142.0,0.5151515151515151,18.0,0.16277777777777777
686,2025-05-28,7,6990,0.06267409470752089,0.0,0.0125,0.18220338983050846,9.665998881126331,0.5889499722426432,0.21915302169549922,257.97621951219514,772.0,1.4092234944084974,0.5261324041811847,464.73473856209154,772.0,1.4822269388914822,0.8784313725490196,79.31222222222223,139.0,2.0196315605772193,0.46111111111111114,0.8114285714285715,24.06666666666667,0.21457614414282433,0.0,12.566666666666666,3,4553.620638202821,10.956388888888888,219.12777777777777,0,0.6666666666666666,4,1148.1390325632337,1.6855555555555555,25.283333333333335,6,0.75,0,0.0,0.0,0.0,0,0.0,23.066666666666666,8.683333333333334,70.66666666666667,1435,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,6.0377777777777775,17.579722222222223,0.25564847159004034,390.8666666666667,14.0,0.0006163094545454546,4.999722222222222,7.3469444444444445,0.40494510439164866,195.0,12,0.0007532671111111112,0.0,3.017777777777778,0.0,180.0,0,0.0,1.0380555555555555,7.215,0.12577833125778332,332.2,2,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,21.443354564846818,20.458333333333286,0.5566454351531824,1.541666666666714,0.5714285714285714,0.07142857142857142,0.12534818941504178,0.3412256267409471,4,12.566666666666666,22.033333333333335,0.25,0,6.224854083515082,0,-1,7.0,12.641944444444444,108.35952380952381,5944.681257763973,6.0,0.7142857142857143,,
685,2025-05-29,6,2160,0.4948859166011015,0.8583333333333333,0.1778975741239892,0.6333333333333333,9.070439849715543,1.6703049430739219,1.0095517748362386,750.3885826771653,16904.0,0.5124534707146222,0.22362204724409449,1158.2415351506456,16904.0,0.7231013848762915,0.3463414634146341,17.97467320261438,57.0,1.9822990737689032,0.0,0.0,0.0,0.0,0.0,12.733333333333333,119,482.3032667925259,2.3658333333333332,1.1928571428571428,186,0.5966386554621849,16,492.3756579134951,1.8680555555555556,7.005208333333333,18,0.0,3,5621.017333781019,0.010277777777777778,0.20555555555555557,3,0.0,4.166666666666667,7.7,0.0,1270,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,16.760555555555555,4.246666666666667,0.7978473011927115,60.0,16.0,0.27528991635762895,9.51,3.9966666666666666,0.7040967423494571,60.0,13,0.4436188248065566,2.750277777777778,0.25,0.9166743820016665,15.0,2,0.12706490342076437,4.500277777777778,0.0,1.0,0.0,0,0.0011592337352585,16,0.15083333333333335,3,0.33194444444444443,0,0.0,6,10,3,23.233333333333334,9.65,15.735078525427568,17.583333333333332,6.264921474572432,4.416666666666668,0.11151079136690648,0.025179856115107913,0.14162077104642015,0.21243115656963021,232,12.733333333333333,21.666666666666668,23.666666666666668,0,13.057698268086481,0,-1,138.0,4.244166666666667,1.845289855072464,965.1281927318241,207.0,0.5144927536231884,19.0,0.48277777777777775
676,2025-05-29,5,5790,0.4605442176870748,0.7416666666666667,0.27291666666666664,0.3888888888888889,8.991406603513006,1.7767093170228971,1.2906054844428048,176.62229914765146,6916.995,0.1318183196728783,0.3791695030633084,304.23812712037693,6916.995,0.2104279323610415,0.6560659599528857,2.3287500833333334,25.987501,0.7447417061044063,0.0,1.6836647902272726,17.145000133333333,0.9795223441867125,0.0,9.916666666666666,122,343.70466496879493,5.261388888888889,2.587568306010929,164,0.5819672131147541,16,1113.7077636416564,0.3983333333333333,1.49375,24,0.0,1,,0.0044444444444444444,0.26666666666666666,1,0.0,0.75,7.6,0.0,1469,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,10.945,13.5175,0.4474195196729689,210.81666666666666,22.0,0.4471827762714286,8.12888888888889,5.871388888888889,0.5806234003293586,95.0,17,0.08743626278000001,2.0469444444444442,0.8591666666666666,0.7043586312368573,33.733333333333334,2,1.9236415142857144,0.7691666666666667,6.786944444444444,0.10179398573634292,227.28333333333333,3,0.0,3,0.06444444444444444,0,0.0,0,0.0,0,3,0,21.066666666666666,16.0,16.02192234756254,7.841666666666671,5.9780776524374595,14.158333333333328,0.11428571428571428,0.007142857142857143,0.12244897959183673,0.29931972789115646,244,9.916666666666666,0.25,8.066666666666666,0,23.201036836110923,0,-1,139.0,5.664166666666667,2.4449640287769783,492.5466088174911,189.0,0.5107913669064749,3.0,0.06444444444444444
686,2025-05-29,9,10800,0.10233516483516483,0.325,0.0,0.0,9.63900568610733,0.7172157875143105,0.416503796659212,56.30927835051546,236.0,1.5485914162194798,0.3099656357388316,98.74428763440861,236.0,1.9943202265011148,0.5666666666666667,53.45536580223487,168.0,1.5792104734221146,0.2388888888888889,2.1840487546369896,9.0,1.089105701204164,0.0,11.4,4,4644.846104375616,5.699722222222222,85.49583333333334,3,0.5,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,16.5,8.433333333333334,404.5,1455,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,9.144166666666667,14.244166666666667,0.39097128197819425,124.13333333333334,10.0,0.0,2.995833333333333,5.141944444444444,0.36813899508465314,60.46666666666667,6,0.0,6.148333333333333,0.5038888888888889,0.9242525471855688,30.166666666666668,2,0.0,0.0,8.598333333333333,0.0,439.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,13.901599164786026,8.374999999999998,8.098400835213974,13.625000000000002,0.0,0.1111111111111111,0.12362637362637363,0.38118131868131866,7,11.4,22.283333333333335,8.0,0,26.646325133138273,0,-1,4.0,5.699722222222222,85.49583333333334,8331.67103801598,3.0,0.5,,
